"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,11.35346,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,10.723212,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,-5.504655,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,5.671566,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-4.025544,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-7.618856,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,7.067289,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,24.001518,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,20.368474,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,12.186797,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,5.505029,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,6.600334,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,13.96065,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,23.101465,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-8.786936,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-0.060249,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,8.584683,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-7.642555,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-0.150548,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-4.605821,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-16.186721,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,3.541269,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,8.490116,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,14.205142,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-1.592301,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,5.762775,,
"CZE","Czech Republic","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,9.011286,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,19.023981,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,16.608138,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,10.439749,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,-5.564277,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,5.193326,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-4.22441,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-7.934562,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,6.526353,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,24.002409,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,19.828997,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,12.843245,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,6.562217,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,6.623211,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,14.299058,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,23.468635,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-8.360381,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,0.162796,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,8.741738,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-6.753807,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.35654,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-4.699517,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-16.284843,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,3.682397,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,8.180544,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,14.168038,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-1.168076,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,5.992167,,
"CZE","Czech Republic","T_ULCEX","Unit Labour Costs, employment based, USD exchange-rate adjusted","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,9.011602,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,10.533842,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,13.727269,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,26.268578,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,17.768423,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,21.607557,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,1.877085,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,9.358674,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,17.524239,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,11.524071,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,2.333873,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,-13.6917,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,-7.085302,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,-3.4864,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,-9.091066,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,0.94501,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,33.858382,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,27.67545,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,6.849071,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,-4.957964,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,20.504819,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,-1.474262,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,7.171744,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-6.390153,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-0.664871,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,14.768857,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-1.104958,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,-11.496095,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,1.866001,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-2.385904,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-13.11866,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,0.957524,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,9.277401,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,22.393091,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,9.840687,,
"DNK","Denmark","T_ULCHX","Unit Labour Costs, hours based, USD exchange-rate adjusted","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,1.951647,,
