"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,47.3005523681641,,
"FRA","France","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,31.6744956970215,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,33.0253677368164,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,26.7433567047119,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,25.4837665557861,,
"EST","Estonia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,37.6628303527832,,
"EST","Estonia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,38.3262634277344,,
"EST","Estonia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,30.4587326049805,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,54.8873634338379,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,45.9638710021973,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,37.2098045349121,,
"FRA","France","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,31.2754440307617,,
"FRA","France","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,33.8368759155273,,
"FRA","France","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,29.9370651245117,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,44.1930236816406,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,40.6198463439941,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,35.0480651855469,,
"ISL","Iceland","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,13.4641675949097,,
"EST","Estonia","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,4.84288835525513,,
"EST","Estonia","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,15.3096828460693,,
"EST","Estonia","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,20.252197265625,,
"NLD","Netherlands","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,31.8742065429688,,
"NLD","Netherlands","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,31.0907440185547,,
"NLD","Netherlands","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,27.5789413452148,,
"HUN","Hungary","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,1.51921021938324,,
"HUN","Hungary","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,2.78686213493347,,
"HUN","Hungary","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,16.0402145385742,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_2","Long working hours","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,5.63757705688476,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_2","Long working hours","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,3.95956659317017,,
"LTU","Lithuania","QWE","Quality of the working environment","1_1_2","Long working hours","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.10441040992737,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,42.0109252929688,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,30.0883121490478,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,33.1676940917969,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_2","Long working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,8.92972564697266,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_2","Long working hours","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,7.07014656066894,,
"LVA","Latvia","QWE","Quality of the working environment","1_1_2","Long working hours","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,3.44735622406006,,
"DNK","Denmark","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,11.6035594940186,,
"DNK","Denmark","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,5.3147988319397,,
"DNK","Denmark","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,19.3741989135742,,
"CHL","Chile","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,6.10288047790527,,
"CHL","Chile","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,16.5218925476074,,
"KOR","Korea","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,10.4477615356445,,
"ISL","Iceland","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,61.8668518066406,,
"SVN","Slovenia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,39.9014511108398,,
"SVN","Slovenia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,35.0858459472656,,
"SVN","Slovenia","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,42.4522933959961,,
"DEU","Germany","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,7.81402540206909,,
"DEU","Germany","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,4.67471504211426,,
"DEU","Germany","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,8.80550479888916,,
"KOR","Korea","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,42.9864234924316,,
"GBR","United Kingdom","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,36.9912567138672,,
"GBR","United Kingdom","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,36.8494987487793,,
"GBR","United Kingdom","QWE","Quality of the working environment","1_1_3","Inflexibility of working hours","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,36.0550384521484,,
"FIN","Finland","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,8.54214286804199,,
"FIN","Finland","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,5.1366548538208,,
"FIN","Finland","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,14.7970933914185,,
"CHL","Chile","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,26.3019752502441,,
"AUS","Australia","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,14.9305553436279,,
"AUS","Australia","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,13.6123600006104,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,2.14864659309387,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_3","Opportunity for career advancement","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,3.85079026222229,,
